"company","serial_number","name","asset","manufacturer","u_manufacturer_part_number","u_parent_asset","location"
"Island Health","1297849-0025","C005950","","","","",""
"Island Health","1297849-0028","C005951","","","","",""
"Island Health","1297849-0023","C005952","","","","",""
"Island Health","","C006093","","","","",""
"Island Health","10150620","C006166","","","","",""
"Island Health","10153529","C006167","","","","",""
"Island Health","10153528","C006168","","","","",""
"Island Health","10153518","C006169","","","","",""
"Island Health","10153526","C006170","","","","",""
"Island Health","10153519","C006171","","","","",""
"Island Health","10153517","C006172","","","","",""
"Island Health","10153527","C006173","","","","",""
"Island Health","10153516","C006174","","","","",""
"Island Health","10153525","C006175","","","","",""
"Island Health","1297847-0063","C006194","","","","",""
"Island Health","1297847-0037","C006195","","","","",""
"Island Health","1297847-0003","C006196","","","","",""
"Island Health","1297847-0062","C006197","","","","",""
"Island Health","1297847-0041","C006198","","","","",""
"Island Health","1297847-0050","C006199","","","","",""
"Island Health","1297847-0055","C006200","","","","",""
"Island Health","1297847-0008","C006201","","","","",""
"Island Health","1297847-0027","C006202","","","","",""
"Island Health","1297847-0015","C006203","","","","",""
"Island Health","1297847-0021","C006204","","","","",""
"Island Health","1297847-0047","C006205","","","","",""
"Island Health","1297847-0054","C006206","","","","",""
"Island Health","1297847-0043","C006207","","","","",""
"Island Health","1297847-0011","C006208","","","","",""
"Island Health","1297847-0028","C006209","","","","",""
"Island Health","1297847-0022","C006210","","","","",""
"Island Health","1297847-0032","C006211","","","","",""
"Island Health","1297847-0016","C006212","","","","",""
"Island Health","1297847-0051","C006213","","","","",""
"Island Health","1297847-0007","C006215","","","","",""
"Island Health","1297847-0029","C006216","","","","",""
"Island Health","1297847-0034","C006217","","","","",""
"Island Health","1297847-0038","C006218","","","","",""
"Island Health","1297847-0005","C006219","","","","",""
"Island Health","1297847-0017","C006220","","","","",""
"Island Health","1297847-0044","C006221","","","","",""
"Island Health","1297847-0009","C006222","","","","",""
"Island Health","1297847-0039","C006223","","","","",""
"Island Health","1297847-0046","C006224","","","","",""
"Island Health","1297847-0049","C006225","","","","",""
"Island Health","1297847-0053","C006226","","","","",""
"Island Health","1297847-0023","C006227","","","","",""
"Island Health","1297847-0012","C006228","","","","",""
"Island Health","1297847-0031","C006229","","","","",""
"Island Health","1297847-0019","C006230","","","","",""
"Island Health","1297847-0060","C006231","","","","",""
"Island Health","1297847-0058","C006232","","","","",""
"Island Health","1297847-0006","C006233","","","","",""
"Island Health","1297847-0061","C006234","","","","",""
"Island Health","1297847-0014","C006235","","","","",""
"Island Health","1297847-0020","C006236","","","","",""
"Island Health","1297847-0036","C006237","","","","",""
"Island Health","1297847-0052","C006238","","","","",""
"Island Health","1297847-0030","C006239","","","","",""
"Island Health","1297847-0002","C006240","","","","",""
"Island Health","1297847-0048","C006241","","","","",""
"Island Health","1297847-0010","C006242","","","","",""
"Island Health","1297847-0057","C006243","","","","",""
"Island Health","1297847-0024","C006244","","","","",""
"Island Health","1297847-0025","C006245","","","","",""
"Island Health","1297847-0018","C006246","","","","",""
"Island Health","1297847-0013","C006247","","","","",""
"Island Health","1297847-0026","C006248","","","","",""
"Island Health","1297847-0056","C006249","","","","",""
"Island Health","1297847-0001","C006250","","","","",""
"Island Health","1296600-0057","C006251","","","","",""
"Island Health","1296600-0037","C006252","","","","",""
"Island Health","1299486-0005","C006253","","","","",""
"Island Health","1296600-0016","C006254","","","","",""
"Island Health","1296600-0017","C006255","","","","","VIHA-WCGH-West Coast General Hospital-Main Building"
"Island Health","1296600-0060","C006256","","","","",""
"Island Health","1296600-0038","C006257","","","","",""
"Island Health","1296600-0043","C006258","","","","","VIHA-WCGH-West Coast General Hospital-Main Building"
"Island Health","1296600-0047","C006259","","","","",""
"Island Health","1296600-0022","C006260","","","","",""
"Island Health","1296600-0015","C006261","","","","",""
"Island Health","1296600-0054","C006262","","","","",""
"Island Health","1296600-0039","C006263","","","","",""
"Island Health","1296600-0045","C006264","","","","",""
"Island Health","1296600-0044","C006317","","","","",""
"Island Health","1296600-0052","C006318","","","","",""
"Island Health","1296600-0032","C006319","","","","",""
"Island Health","1296600-0030","C006320","","","","",""
"Island Health","1296600-0013","C006321","","","","",""
"Island Health","1296600-0059","C006322","","","","",""
"Island Health","1296600-0055","C006323","","","","",""
"Island Health","1296600-0029","C006324","","","","",""
"Island Health","1296600-0042","C006325","","","","",""
"Island Health","1296600-0031","C006326","","","","",""
"Island Health","1296600-0021","C006327","","","","",""
"Island Health","1296600-0027","C006328","","","","",""
"Island Health","1296600-0040","C006329","","","","",""
"Island Health","1296600-0035","C006330","","","","",""
"Island Health","1299486-0007","C006331","","","","",""
"Island Health","1296600-0006","C006332","","","","",""
"Island Health","1299486-0002","C006333","","","","",""
"Island Health","1299486-0010","C006334","","","","",""
"Island Health","1296600-0034","C006335","","","","",""
"Island Health","1296600-0010","C006336","","","","",""
"Island Health","1296600-0041","C006337","","","","",""
"Island Health","1296600-0036","C006338","","","","",""
"Island Health","1296600-0003","C006339","","","","",""
"Island Health","1296600-0019","C006340","","","","",""
"Island Health","1296600-0008","C006341","","","","",""
"Island Health","1296600-0051","C006342","","","","",""
"Island Health","1299486-0006","C006343","","","","",""
"Island Health","1296600-0012","C006344","","","","",""
"Island Health","1296600-0014","C006345","","","","",""
"Island Health","1296600-0056","C006346","","","","",""
"Island Health","1299486-0004","C006347","","","","",""
"Island Health","1296600-0020","C006348","","","","",""
"Island Health","1296600-0025","C006349","","","","",""
"Island Health","1299486-0015","C006350","","","","",""
"Island Health","1296600-0009","C006351","","","","",""
"Island Health","1296600-0001","C006352","","","","","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1"
"Island Health","1296600-0005","C006353","","","","",""
"Island Health","10153520","C006388","","","","",""
"Island Health","10153512","C006389","","","","",""
"Island Health","10153523","C006390","","","","",""
"Island Health","10153514","C006391","","","","",""
"Island Health","10153524","C006392","","","","",""
"Island Health","10153522","C006393","","","","",""
"Island Health","10153513","C006394","","","","",""
"Island Health","10153515","C006395","","","","",""
"Island Health","10153521","C006396","","","","",""
"Island Health","1296600-0023","C006482","","","","",""
"Island Health","1296600-0004","C006483","","","","",""
"Island Health","1296600-0028","C006484","","","","",""
"Island Health","1299486-0016","C006485","","","","",""
"Island Health","1299486-0018","C006486","","","","",""
"Island Health","1299486-0003","C006487","","","","","VIHA-WCGH-West Coast General Hospital-Main Building"
"Island Health","1299486-0009","C006488","","","","",""
"Island Health","1296600-0048","C006489","","","","",""
"Island Health","1296600-0049","C006490","","","","",""
"Island Health","1296600-0007","C006491","","","","",""
"Island Health","1299486-0013","C006492","","","","",""
"Island Health","1296600-0024","C006493","","","","",""
"Island Health","1299486-0011","C006494","","","","",""
"Island Health","1296600-0026","C006495","","","","",""
"Island Health","1299486-0017","C006496","","","","",""
"Island Health","1299486-0008","C006497","","","","",""
"Island Health","1296600-0033","C006498","","","","",""
"Island Health","1296600-0050","C006499","","","","",""
"Island Health","1296600-0046","C006500","","","","",""
"Island Health","1296600-0058","C006501","","","","","VIHA-WCGH-West Coast General Hospital-Main Building"
"Island Health","1299486-0012","C006502","","","","",""
"Island Health","1296600-0018","C006503","","","","",""
"Island Health","1299486-0001","C006504","","","","",""
"Island Health","1296600-0011","C006505","","","","",""
"Island Health","1296600-0002","C006506","","","","",""
"Island Health","1299486-0014","C006507","","","","",""
"Island Health","1299486-0019","C006508","","","","",""
"Island Health","1296600-0053","C006509","","","","",""
"Island Health","10158663","C006521","","","","",""
"Island Health","10158666","C006522","","","","",""
"Island Health","10158667","C006523","","","","",""
"Island Health","10158664","C006524","","","","",""
"Island Health","M1U59F87R","C006525","","","","",""
"Island Health","10152567","C006526","","","","",""
"Island Health","10158665","C006527","","","","",""
"Island Health","10158661","C006528","","","","",""
"Island Health","1624715-0013","C006785","","","","",""
"Island Health","1671775-0001","C006793","","","","",""
"Island Health","1644601-0001","C006800","","","","",""
"Island Health","10155415","C006804","","","","",""
"Island Health","1362925-0001","C006836","","","","",""
"Island Health","1441006-0041","C006843","","","","",""
"Island Health","1441006-0042","C006844","","","","",""
"Island Health","1441006-0015","C006845","","","","",""
"Island Health","1441006-0039","C006846","","","","",""
"Island Health","1441006-0040","C006847","","","","",""
"Island Health","1441006-0018","C006848","","","","",""
"Island Health","1441006-0017","C006849","","","","",""
"Island Health","1441006-0016","C006850","","","","",""
"Island Health","1442218-0010","C006851","","","","",""
"Island Health","1441006-0035","C006852","","","","",""
"Island Health","1432210-0038","C006853","","","","",""
"Island Health","1441006-0037","C006854","","","","",""
"Island Health","1552098-0001","C006855","","","","",""
"Island Health","1533901-0001","C006858","","","","",""
"Island Health","1442218-0008","C006935","","","","",""
"Island Health","1441006-0034","C006936","","","","",""
"Island Health","1442218-0012","C006937","","","","",""
"Island Health","1442218-0011","C006938","","","","",""
"Island Health","1442218-0004","C006939","","","","",""
"Island Health","1441006-0038","C006940","","","","",""
"Island Health","1441006-0033","C006941","","","","",""
"Island Health","1432210-0040","C006942","","","","",""
"Island Health","1442218-0005","C006943","","","","",""
"Island Health","1441006-0025","C006946","","","","",""
"Island Health","1442218-0007","C006947","","","","",""
"Island Health","1441006-0036","C006948","","","","",""
"Island Health","1442218-0003","C006949","","","","",""
"Island Health","1441006-0026","C006951","","","","",""
"Island Health","1542597-0001","C006954","","","","",""
